,0,1,2,3
0,1.8058027683185563e-09,0.00999999941015002,-4.450141693801399e-05,1.628320680084884e-05
1,3.824171646262287e-08,0.009999987682676669,0.0016093874875013946,-0.0005190784651687037
2,6.109485575300021e-05,0.00998028284849847,0.05226495165719785,-0.016868354372812096
3,0.004625805161480574,0.008506045318922732,0.4551201758689318,-0.1470767422111824
4,0.013152638601506868,0.005747765584278342,0.7697611800194217,-0.24929603268944983
5,0.030720775732710655,4.3693946136147323e-05,1.1777568903401299,-0.3832289039638176
6,0.05562853088491469,-0.008086222002049977,1.5910606268377803,-0.5210376186951181
7,0.08013407469120418,-0.016135165213146244,1.917415586378552,-0.6318290109394221
8,0.1131101511725657,-0.027048752363703785,2.2888931771595526,-0.7605482002538736
9,5.588615839188989e-11,0.009999999981963116,6.706339007049909e-05,-2.1644262650087956e-05
10,1.3771467134412252e-07,0.009999955553506776,0.0024813455750821835,-0.0008008378210544831
11,0.0009278902570764491,0.009700503981610516,0.2037361070991074,-0.0657803002784674
12,0.005928936569741737,0.008085006617529507,0.5172835491037395,-0.16720904066379427
13,0.01893103754952207,0.0038740519823214116,0.9228173881518469,-0.2993549051265026
14,0.039219607502129356,-0.002724031300176318,1.332508124384408,-0.4345222322765774
15,0.06008184150952347,-0.009544398880426661,1.65527133886096,-0.542663597301809
16,0.09371363532965073,-0.020620492384539314,2.077297345400006,-0.6869117611148267
17,0.0,0.01,-4.0352170909859687e-07,1.6833921883339755e-07
18,6.0171118858661596e-09,0.009999998021551607,-0.0004721692262177437,0.0001580029054704454
19,4.2599331282230315e-07,0.009999862585076897,0.004364211351412834,-0.001408156219025287
20,0.0001626101025674499,0.009947519563072509,0.09627768951400976,-0.031073566519411223
21,0.005565580687245457,0.008202205121522017,0.49932135072455447,-0.1614181296754267
22,0.01819510768142076,0.004113204578229333,0.9045789229522742,-0.2933638063129237
23,0.033035376467494174,-0.0007083330897396966,1.2225656445350377,-0.39801140226505627
24,0.0588084258002396,-0.009129007109902087,1.6367276148233938,-0.5364489491253475
25,0.09204736174747483,-0.02006822619972963,2.058212674391893,-0.6802964108113679
26,0.0,0.01,0.0,0.0
27,1.5141982432439559e-09,0.00999999950654303,3.506437474045521e-05,-1.0018120795391005e-05
28,4.457111780323084e-08,0.009999985633013382,0.001738440906022799,-0.0005608399100417228
29,7.147807402632716e-05,0.00997693152332468,0.05653227873592734,-0.018245856793401204
30,0.004713086094095412,0.008477837008745439,0.4594000056850208,-0.1484632711154965
31,0.013299979829586153,0.005700042679138935,0.7740645140916813,-0.25069956972278085
32,0.030945998756265237,-2.9599098074387098e-05,1.1821083648562323,-0.38466744787986235
33,0.055932651130477906,-0.008185826541029166,1.5954797289313385,-0.5225257451698434
34,0.08050049568660966,-0.016255923819359024,1.9219004706409024,-0.6333658669014325
35,0.11311140740110018,-0.027049102276996938,2.2889058971586924,-0.7605518319078499
36,4.2294821135864035e-11,0.009999999986455878,5.075378536320994e-05,-1.625294752346366e-05
37,1.6571934180895225e-08,0.009999994654623864,0.0008606266982286415,-0.0002776803025828717
38,7.29802499569659e-05,0.009976446156918672,0.05712278462588321,-0.018436485089296243
39,0.002509360393807647,0.009189866596636492,0.3380540623544764,-0.10917510923078673
40,0.012274108314498516,0.006031642741087119,0.7422785476717099,-0.24037306860655455
41,0.02929538018616617,0.0005080291441570063,1.1498353657764215,-0.3739870723434947
42,0.047585716679603735,-0.005454245216204464,1.470376175186971,-0.48049872948274597
43,0.0778574170712395,-0.015387691418539608,1.8888178334896177,-0.6220887790457525
44,0.10998242639745834,-0.026009089612295873,2.255954817206002,-0.7490097505141722
45,-1.5552774687602985e-12,0.010000000000601491,-3.1105549375462704e-06,1.2029812707184288e-06
46,7.102539502769746e-09,0.009999997717853778,0.0005641890121077949,-0.00018170773309189375
47,2.766519455374214e-06,0.009999107370089131,0.014417130986117426,-0.004652654251835207
48,0.0016874636471003587,0.009455320838112525,0.27482695700856424,-0.08876566056197599
49,0.010264356643952716,0.0066825528087910546,0.6785558898448645,-0.21960511581791392
50,0.021928223837020214,0.0029024072270238586,0.9946401354312939,-0.32287008607621276
51,0.0435687042042328,-0.004143849888154237,1.4054233229753101,-0.4588340656091591
52,0.0726066688574175,-0.013658303383183884,1.8225250937927733,-0.5994357965512848
53,0.09941315045929412,-0.02250382339060055,2.141659184308493,-0.709170349828996
54,-9.953188589994557e-13,0.010000000000384935,-2.488297147507133e-06,9.62336489417642e-07
55,1.6623594664359045e-09,0.009999999468950803,0.0002889655680344014,-9.288120125522365e-05
56,6.148285102606354e-07,0.009999801657982284,0.005243004708510403,-0.0016917648665022108
57,0.001182839498523209,0.009618190366089734,0.2300318783984312,-0.0742738253908261
58,0.0065525150592935935,0.007883430949390502,0.5436671821543536,-0.17576602684286433
59,0.020031455277489736,0.0035170499143419506,0.9494246799460889,-0.3080739815502989
60,0.04080182215523842,-0.0032400639283771096,1.3594600025916261,-0.4434926006792185
61,0.06204367373046586,-0.010187698427166637,1.682573578232487,-0.5518915694586675
62,0.09617187918952212,-0.02143358957284558,2.1051560188089797,-0.6965539085937817
63,0.0,0.01,3.511660093681978e-06,-1.1258662052403064e-06
64,2.27040154226711e-09,0.00999999926006698,0.00010459093675718015,-3.265136533513625e-05
65,8.067531274910367e-07,0.009999739645007942,0.006005735980184242,-0.0019382402775253332
66,0.0002567669248590675,0.009917128603232217,0.11610173545556658,-0.037473000128886255
67,0.006017142129353422,0.008056211562600285,0.5192167595017472,-0.1678690992336761
68,0.01900607686305971,0.003850159267347617,0.9246375834342337,-0.2999330528153349
69,0.034128384298800066,-0.0010642333736011166,1.2428142822941775,-0.4047189851058379
70,0.060268806193557865,-0.00960776848879204,1.6573026711914083,-0.5433961983652453
71,0.09388165220749123,-0.02067467761229634,2.079202221077391,-0.6875518833830827
72,0.0,0.01,0.0,0.0
73,1.460285418195563e-09,0.009999999524364494,4.97747658274954e-05,-1.4880798673499545e-05
74,4.6145820080868694e-08,0.00999998512345904,0.0017696104986745075,-0.0005709200836916917
75,7.418209849793217e-05,0.00997605877683247,0.0575917287660293,-0.018587846066659357
76,0.004734881751505381,0.008470792915409418,0.4604625882210386,-0.1488075219490301
77,0.013336687238585028,0.005688153329070813,0.7751329572846067,-0.2510480615495385
78,0.03100204315177115,-4.783760514738295e-05,1.183188792019729,-0.38502465462011704
79,0.05600828518254802,-0.008210598687696136,1.5965769774858904,-0.5228952856861468
80,0.08059159896302934,-0.016285949181508545,1.9230140747007487,-0.6337475242105192
81,0.1131116289581515,-0.027049158956117043,2.288908113412914,-0.7605524029680112
82,-1.4481889584844815e-11,0.01000000000522403,-1.7378267501879682e-05,6.268834813502426e-06
83,9.184205985400778e-09,0.009999997048633144,0.0006416653727987815,-0.00020667263380841024
84,3.778767750904306e-05,0.009987805009475893,0.04110336017491002,-0.013265626691117709
85,0.0022225699868130317,0.00928248734276791,0.31849471084234066,-0.10285023032482532
86,0.011634227911535374,0.006238849866766987,0.7225985777536859,-0.23396095426098343
87,0.028299538193945768,0.0008319045815996561,1.1299445131662325,-0.36742171445931665
88,0.046309938359241576,-0.005037385068624843,1.4502595954861834,-0.47376825293763736
89,0.07621624188405535,-0.014847248519891536,1.8683310364445518,-0.6150846997197371
90,0.1095854086167946,-0.025877367956455392,2.251744592918681,-0.7475388865511737
91,2.871234701886905e-12,0.009999999999138259,5.7424694038107085e-06,-1.7234810749074985e-06
92,8.43217159577704e-09,0.009999997285559606,0.000613965233869965,-0.0001979049649910723
93,3.283566544740613e-06,0.009998940425160053,0.015707148272845885,-0.00506913153665032
94,0.0017441829650977506,0.009436999472363912,0.27940744306782056,-0.09024613504544685
95,0.010403712059293168,0.006637447511455446,0.6831617857276688,-0.2211039597001902
96,0.022132277649631868,0.0028361616353106394,0.999280394872895,-0.3243938607243054
97,0.04385684150611011,-0.004237931085311529,1.4101268859325555,-0.4604040652272773
98,0.07298018580111298,-0.013781171312177348,1.8273126306980596,-0.6010677471600527
99,0.09976594380324319,-0.022620684823934804,2.145555683724994,-0.7105241551887026
100,-1.83159076793219e-12,0.010000000000661374,-4.578976919845052e-06,1.653433158146723e-06
101,1.575263969152201e-09,0.009999999497587803,0.0002821869067118548,-9.065438308452344e-05
102,5.908821698988405e-07,0.009999809393878527,0.00513992495291938,-0.0016584574816079492
103,0.0011726253978963223,0.009621488741282292,0.2290363663375209,-0.07395218985416521
104,0.006528344517723122,0.0078912461389738,0.5426682299888335,-0.17544190639674034
105,0.01998922905304283,0.003530753270443997,0.9484171142600815,-0.30774361776149284
106,0.0407413499511776,-0.003220334036115126,1.3584392463710702,-0.4431526152133059
107,0.06196882343048111,-0.010163144486891158,1.6815394467431881,-0.5515417463283542
108,0.09607822504772873,-0.02140259795287805,2.1041006829974376,-0.6961882945471718
109,0.0,0.01,-1.1500162688029014e-06,4.15101018636585e-07
110,6.731484558496851e-09,0.009999997785408042,-0.0005821381486344126,0.000194354314705182
111,4.0198895999891834e-07,0.009999870341077867,0.004239529627478571,-0.001367860229390021
112,0.0001563829685667904,0.009949529601943514,0.09482065614753513,-0.030603203122616433
113,0.005533086562620065,0.008212710858966755,0.4978592518184615,-0.16094410829797
114,0.018136202540587343,0.004132310200591082,0.9031050033811185,-0.29288122182675413
115,0.03295574791713952,-0.0006824068965615302,1.2210778989233089,-0.3975187519709011
116,0.058701806475576886,-0.00909405825531824,1.6352160506906184,-0.5359388154705288
117,0.09191327419287082,-0.020023902128455017,2.0566708120623742,-0.6797637558622115
118,0.0,0.01,0.0,0.0
119,1.6968659852961035e-09,0.009999999446160243,-1.4777456440933014e-05,6.457632191466579e-06
120,4.0277502059980625e-08,0.009999987023117869,0.0016515579378112203,-0.0005327299077090121
121,6.434110135467422e-05,0.009979235067280838,0.053635587683506486,-0.01731080202277536
122,0.004653750263879247,0.00849701369934577,0.4564948076104364,-0.14752207459999947
123,0.013199874253587283,0.005732466255821417,0.7711433434139906,-0.2497468150495955
124,0.03079302559344931,2.018225023928382e-05,1.1791544935327336,-0.38369091360605234
125,0.05572612070190967,-0.008118183884401359,1.5924799294317975,-0.5215155371242842
126,0.08025167380892557,-0.01617392074058212,1.9188560010753029,-0.6323225678063645
127,0.11311062947422276,-0.02704888982676111,2.28889804321223,-0.7605496415310127
128,-5.562339242153425e-11,0.010000000018823795,-6.674807090607639e-05,2.2588553940266816e-05
129,7.178285241269601e-09,0.00999999770231337,0.0005704276471702406,-0.00018343522678409245
130,3.1371696496952955e-05,0.009989876082748398,0.03745164821255779,-0.01208676362652728
131,0.0021596512975467046,0.009302808711359472,0.31404120568509614,-0.10141013637399368
132,0.011490919084812305,0.006285257040601851,0.7181182208843152,-0.23250144217637522
133,0.028075196273952843,0.0009048636448878698,1.1254167432649929,-0.36592775483567697
134,0.046021877401004045,-0.004943269386459778,1.44568088978818,-0.47223704417101486
135,0.07584501844598546,-0.014725020917750714,1.863668609054898,-0.6134916418591925
136,0.10949337474248125,-0.025846821276084977,2.250767618776729,-0.7471974899975922
137,-1.0051209953584383e-11,0.010000000003409913,-2.0102419907313458e-05,6.819824859828187e-06
138,5.4118901556024245e-09,0.00999999826925535,0.0004958494040126831,-0.00015939767602394042
139,2.2444873294816496e-06,0.00999927597720628,0.012995061396706347,-0.0041934363893827336
140,0.0016264551508340687,0.00947502877127409,0.26981349621861356,-0.08714520946666057
141,0.01011290327992552,0.006731575250924665,0.6735148927617887,-0.21796475875188837
142,0.021705961709579304,0.002974564874964426,0.9895617381055892,-0.3212025969006116
143,0.04325442172085153,-0.0040412330601195135,1.4002759053418659,-0.45711618206168414
144,0.07219895205628586,-0.01352418992545686,1.8172860228035652,-0.5976503065845274
145,0.09902741863989736,-0.022376052186216928,2.1373920845660557,-0.7076880183072828
146,-2.1922279996058786e-12,0.010000000000780586,-5.480569999031892e-06,1.951464440516883e-06
147,1.5384631906155533e-09,0.009999999509691748,0.0002793239439336981,-8.971354067609722e-05
148,5.814579310514277e-07,0.009999812438627978,0.005098788609852447,-0.0016451641490208373
149,0.0011685765352059153,0.009622796225995435,0.22864054826007743,-0.07382430617348466
150,0.006518746556228349,0.007894349516370512,0.5422710465791301,-0.17531303649225075
151,0.019972452179876893,0.0035361977552084726,0.9480165092225109,-0.30761226777759
152,0.04071731855940676,-0.003212493468838194,1.3580333998132603,-0.4430174419183067
153,0.06193907540921359,-0.010153385959181794,1.6811282844714648,-0.5514026633411759
154,0.09604100079608775,-0.021390279944765077,2.1036810926991505,-0.6960429353561906
155,0.0,0.01,-2.3972089449763926e-06,8.273739621873481e-07
156,7.925010155946326e-09,0.009999997390875329,-0.000765866794559687,0.0002550877933043796
157,3.7004887007011107e-07,0.009999880663687783,0.00406775527016709,-0.0013123279914045247
158,0.0001480577352572765,0.009952216940992634,0.09283700251509772,-0.02996282123267993
159,0.0054890009349295174,0.008226964508255072,0.49586874121177343,-0.16029877481778265
160,0.018056161139026375,0.004158271493390138,0.9010984386955878,-0.2922242586994548
161,0.032847494280318815,-0.0006471606119823574,1.2190525408896722,-0.3968481070958038
162,0.05855680899390426,-0.009046529661301941,1.6331583028883947,-0.5352443968059476
163,0.09173088350244249,-0.019963611757650736,2.0545718512871494,-0.6790387046921478
164,0.0,0.01,0.0,0.0
165,1.6643244859376943e-09,0.009999999456917187,-5.898341282504969e-06,3.5225452449270826e-06
166,4.094996556287081e-08,0.009999986805320169,0.0016653497558853784,-0.0005371934355317345
167,6.543402533855196e-05,0.009978882309969449,0.05408923138999188,-0.017457239474581762
168,0.004663017879206126,0.008494018497074537,0.45694977798433867,-0.14766946985216126
169,0.013215526606773335,0.005727396561104073,0.7716008102610621,-0.249896016787985
170,0.030816957162708075,1.2394362917122776e-05,1.1796170752409734,-0.38384383474851036
171,0.055758439384322914,-0.008128768738361037,1.5929496976621405,-0.5216737271431021
172,0.08029061529711609,-0.016186754293294043,1.9193327603152297,-0.6324859364621943
173,0.11311077055142153,-0.02704892954102153,2.2888994739459227,-0.7605500551401903
174,-2.6978641640060895e-11,0.010000000009354965,-3.237436996819076e-05,1.1225957657252137e-05
175,8.487677747916202e-09,0.009999997275379556,0.0006175738117741969,-0.00019882254899406752
176,3.53774902209898e-05,0.009988582994888012,0.03977091114879725,-0.012835493056903378
177,0.002199503408888658,0.00928993717744674,0.3168692601155078,-0.10232462820455451
178,0.011581820114464146,0.006255820611614609,0.7209633004468463,-0.23342824585014812
179,0.028217554045641205,0.000858566688639934,1.1282919052494285,-0.3668764143673995
180,0.04620469702656424,-0.005003000631407175,1.448588377370027,-0.4732093428458507
181,0.07608064620789826,-0.014802602729105073,1.8666292371478581,-0.6145031968692379
182,0.10955196859197817,-0.025866270278649052,2.2513896587426454,-0.7474148694671544
183,-8.269640457427318e-12,0.010000000002820995,-1.6539280914974637e-05,5.641990970385514e-06
184,5.71605680105235e-09,0.00999999816990596,0.0005085581384012797,-0.00016355257818055136
185,2.3274768201471304e-06,0.009999249167731034,0.013230417642743388,-0.004269449364632538
186,0.0016364298170609942,0.009471806475965652,0.2706395154776181,-0.08741220148596289
187,0.010137779490667926,0.00672352310924206,0.6743454291587293,-0.21823501615730573
188,0.021742504012183986,0.002962701162463152,0.9903984214413326,-0.3214773134931255
189,0.043306124522083767,-0.004058114756600008,1.4011239414253516,-0.4573991873674639
190,0.07226604798510361,-0.013546260280994395,1.8181491413368436,-0.5979444364676594
191,0.0990909509657895,-0.02239709713127499,2.1380953943168817,-0.7079323251671445
192,5.204410838995812e-12,0.009999999998335547,1.3011027097526501e-05,-4.161131721745256e-06
193,2.513664880010025e-09,0.009999999190162869,0.0003564691426005252,-0.00011495703167340702
194,1.0822251978941955e-06,0.00999965074731717,0.006955926951561866,-0.002244889313199234
195,0.001363670538137389,0.009559798416728493,0.2469940581800546,-0.07975409585283243
196,0.006971154357884032,0.007748071310067057,0.5606893416454233,-0.18128962513328992
197,0.02075777943545902,0.0032813338579168235,0.9665953416219385,-0.31370523064124006
198,0.04183910447255308,-0.0035785168393795584,1.3768571239721963,-0.44928906785935974
199,0.06332601574107583,-0.010608403481039504,1.7001998961697238,-0.5578566563505587
200,0.0977747380276966,-0.021964078066664897,2.1231452352354077,-0.7027893423281328
201,0.0,0.01,-6.030326941612045e-07,2.3428971922827946e-07
